year,scenario,CI_level,warming
1847.0,Nationally Determined Contributions (NDCs),0.05,-0.2061216554310304
1847.0,Nationally Determined Contributions (NDCs),0.16,-0.1285187367303625
1847.0,Nationally Determined Contributions (NDCs),0.5,-0.0338635239323227
1847.0,Nationally Determined Contributions (NDCs),0.84,0.0597690613787584
1847.0,Nationally Determined Contributions (NDCs),0.95,0.147255725504088
1847.0,Nationally Determined Contributions (NDCs),1.0,0.3512439777598869
1847.0,Current Policies,0.0,-0.4235543749352041
1847.0,Current Policies,0.05,-0.2061216554310304
1847.0,Current Policies,0.16,-0.1285187367303625
1847.0,Current Policies,0.5,-0.0338635239323227
1847.0,Current Policies,0.84,0.0597690613787584
1847.0,Current Policies,0.95,0.147255725504088
1847.0,Current Policies,1.0,0.3512439777598869
1848.0,Low Demand,0.0,-0.5287564730897225
1848.0,Low Demand,0.05,-0.1885318449238945
1848.0,Low Demand,0.16,-0.1176697188848008
1848.0,Low Demand,0.5,-0.0238911602103142
1848.0,Low Demand,0.84,0.0822765698287588
1848.0,Low Demand,0.95,0.1478156355954353
1848.0,Low Demand,1.0,0.4300807763161292
1848.0,Net Zero 2050,0.0,-0.5287564730897225
1848.0,Net Zero 2050,0.05,-0.1885318449238945
1848.0,Net Zero 2050,0.16,-0.1176697188848008
1848.0,Net Zero 2050,0.5,-0.0238911602103142
1848.0,Net Zero 2050,0.84,0.0822765698287588
1848.0,Net Zero 2050,0.95,0.1478156355954353
1848.0,Net Zero 2050,1.0,0.4300807763161292
1848.0,Below 2°C,0.0,-0.5287564730897225
1848.0,Below 2°C,0.05,-0.1885318449238945
1848.0,Below 2°C,0.16,-0.1176697188848008
1848.0,Below 2°C,0.5,-0.0238911602103142
1848.0,Below 2°C,0.84,0.0822765698287588
1848.0,Below 2°C,0.95,0.1478156355954353
1848.0,Below 2°C,1.0,0.4300807763161292
1848.0,Delayed Transition,0.0,-0.5287564730897225
1848.0,Delayed Transition,0.05,-0.1885318449238945
1848.0,Delayed Transition,0.16,-0.1176697188848008
1848.0,Delayed Transition,0.5,-0.0238911602103142
1848.0,Delayed Transition,0.84,0.0822765698287588
1848.0,Delayed Transition,0.95,0.1478156355954353
1848.0,Delayed Transition,1.0,0.4300807763161292
1848.0,Fragmented World,0.0,-0.5287564730897225
1848.0,Fragmented World,0.05,-0.1885318449238945
1848.0,Fragmented World,0.16,-0.1176697188848008
1848.0,Fragmented World,0.5,-0.0238911602103142
1848.0,Fragmented World,0.84,0.0822765698287588
1848.0,Fragmented World,0.95,0.1478156355954353
1848.0,Fragmented World,1.0,0.4300807763161292
1848.0,Nationally Determined Contributions (NDCs),0.0,-0.5287564730897225
1848.0,Nationally Determined Contributions (NDCs),0.05,-0.1885318449238945
1848.0,Nationally Determined Contributions (NDCs),0.16,-0.1176697188848008
1848.0,Nationally Determined Contributions (NDCs),0.5,-0.0238911602103142
1848.0,Nationally Determined Contributions (NDCs),0.84,0.0822765698287588
1848.0,Nationally Determined Contributions (NDCs),0.95,0.1478156355954353
1848.0,Nationally Determined Contributions (NDCs),1.0,0.4300807763161292
1848.0,Current Policies,0.0,-0.5287564730897225
1848.0,Current Policies,0.05,-0.1885318449238945
1848.0,Current Policies,0.16,-0.1176697188848008
1848.0,Current Policies,0.5,-0.0238911602103142
1848.0,Current Policies,0.84,0.0822765698287588
1848.0,Current Policies,0.95,0.1478156355954353
1848.0,Current Policies,1.0,0.4300807763161292
1849.0,Low Demand,0.0,-0.3905718106977819
1849.0,Low Demand,0.05,-0.1858149510131132
1849.0,Low Demand,0.16,-0.1076226009617788
1849.0,Low Demand,0.5,-0.0168406107916219
1849.0,Low Demand,0.84,0.0855706426053969
1849.0,Low Demand,0.95,0.1475067465172945
1849.0,Low Demand,1.0,0.3174814846426617
1849.0,Net Zero 2050,0.0,-0.3905718106977819
1849.0,Net Zero 2050,0.05,-0.1858149510131132
1849.0,Net Zero 2050,0.16,-0.1076226009617788
1849.0,Net Zero 2050,0.5,-0.0168406107916219
1849.0,Net Zero 2050,0.84,0.0855706426053969
1849.0,Net Zero 2050,0.95,0.1475067465172945
1849.0,Net Zero 2050,1.0,0.3174814846426617
1849.0,Below 2°C,0.0,-0.3905718106977819
1849.0,Below 2°C,0.05,-0.1858149510131132
1849.0,Below 2°C,0.16,-0.1076226009617788
1849.0,Below 2°C,0.5,-0.0168406107916219
1849.0,Below 2°C,0.84,0.0855706426053969
1849.0,Below 2°C,0.95,0.1475067465172945
1849.0,Below 2°C,1.0,0.3174814846426617
1849.0,Delayed Transition,0.0,-0.3905718106977819
1849.0,Delayed Transition,0.05,-0.1858149510131132
1849.0,Delayed Transition,0.16,-0.1076226009617788
1849.0,Delayed Transition,0.5,-0.0168406107916219
1849.0,Delayed Transition,0.84,0.0855706426053969
1849.0,Delayed Transition,0.95,0.1475067465172945
1849.0,Delayed Transition,1.0,0.3174814846426617
1849.0,Fragmented World,0.0,-0.3905718106977819
1849.0,Fragmented World,0.05,-0.1858149510131132
1849.0,Fragmented World,0.16,-0.1076226009617788
1849.0,Fragmented World,0.5,-0.0168406107916219
1849.0,Fragmented World,0.84,0.0855706426053969
1849.0,Fragmented World,0.95,0.1475067465172945
1849.0,Fragmented World,1.0,0.3174814846426617
1849.0,Nationally Determined Contributions (NDCs),0.0,-0.3905718106977819
1849.0,Nationally Determined Contributions (NDCs),0.05,-0.1858149510131132
1849.0,Nationally Determined Contributions (NDCs),0.16,-0.1076226009617788
1849.0,Nationally Determined Contributions (NDCs),0.5,-0.0168406107916219
1849.0,Nationally Determined Contributions (NDCs),0.84,0.0855706426053969
1849.0,Nationally Determined Contributions (NDCs),0.95,0.1475067465172945
1849.0,Nationally Determined Contributions (NDCs),1.0,0.3174814846426617
1849.0,Current Policies,0.0,-0.3905718106977819
1849.0,Current Policies,0.05,-0.1858149510131132
1849.0,Current Policies,0.16,-0.1076226009617788
1849.0,Current Policies,0.5,-0.0168406107916219
1849.0,Current Policies,0.84,0.0855706426053969
1849.0,Current Policies,0.95,0.1475067465172945
1849.0,Current Policies,1.0,0.3174814846426617
1850.0,Low Demand,0.0,-0.3128029764090682
1850.0,Low Demand,0.05,-0.162533446969227
1850.0,Low Demand,0.16,-0.1003956306554808
1850.0,Low Demand,0.5,-0.0030217170057928
1850.0,Low Demand,0.84,0.100376415333568
1850.0,Low Demand,0.95,0.1656559003640046
1850.0,Low Demand,1.0,0.3157152647445886
1850.0,Net Zero 2050,0.0,-0.3128029764090682
1850.0,Net Zero 2050,0.05,-0.162533446969227
1850.0,Net Zero 2050,0.16,-0.1003956306554808
1850.0,Net Zero 2050,0.5,-0.0030217170057928
1850.0,Net Zero 2050,0.84,0.100376415333568
1850.0,Net Zero 2050,0.95,0.1656559003640046
1850.0,Net Zero 2050,1.0,0.3157152647445886
1850.0,Below 2°C,0.0,-0.3128029764090682
1850.0,Below 2°C,0.05,-0.162533446969227
1850.0,Below 2°C,0.16,-0.1003956306554808
1850.0,Below 2°C,0.5,-0.0030217170057928
1850.0,Below 2°C,0.84,0.100376415333568
1850.0,Below 2°C,0.95,0.1656559003640046
1850.0,Below 2°C,1.0,0.3157152647445886
1850.0,Delayed Transition,0.0,-0.3128029764090682
1850.0,Delayed Transition,0.05,-0.162533446969227
1850.0,Delayed Transition,0.16,-0.1003956306554808
1850.0,Delayed Transition,0.5,-0.0030217170057928
1850.0,Delayed Transition,0.84,0.100376415333568
1850.0,Delayed Transition,0.95,0.1656559003640046
1850.0,Delayed Transition,1.0,0.3157152647445886
1850.0,Fragmented World,0.0,-0.3128029764090682
1850.0,Fragmented World,0.05,-0.162533446969227
1850.0,Fragmented World,0.16,-0.1003956306554808
1850.0,Fragmented World,0.5,-0.0030217170057928
1850.0,Fragmented World,0.84,0.100376415333568
1850.0,Fragmented World,0.95,0.1656559003640046
1850.0,Fragmented World,1.0,0.3157152647445886
1850.0,Nationally Determined Contributions (NDCs),0.0,-0.3128029764090682
1850.0,Nationally Determined Contributions (NDCs),0.05,-0.162533446969227
1850.0,Nationally Determined Contributions (NDCs),0.16,-0.1003956306554808
1850.0,Nationally Determined Contributions (NDCs),0.5,-0.0030217170057928
1850.0,Nationally Determined Contributions (NDCs),0.84,0.100376415333568
1850.0,Nationally Determined Contributions (NDCs),0.95,0.1656559003640046
1850.0,Nationally Determined Contributions (NDCs),1.0,0.3157152647445886
1850.0,Current Policies,0.0,-0.3128029764090682
1850.0,Current Policies,0.05,-0.162533446969227
1850.0,Current Policies,0.16,-0.1003956306554808
1850.0,Current Policies,0.5,-0.0030217170057928
1850.0,Current Policies,0.84,0.100376415333568
1850.0,Current Policies,0.95,0.1656559003640046
1850.0,Current Policies,1.0,0.3157152647445886
1851.0,Low Demand,0.0,-0.3254879719520637
1851.0,Low Demand,0.05,-0.1602743617238355
1851.0,Low Demand,0.16,-0.0915275204212355
1851.0,Low Demand,0.5,0.0070195888524207
1851.0,Low Demand,0.84,0.1063198360132926
1851.0,Low Demand,0.95,0.1661619680487931
1851.0,Low Demand,1.0,0.4647946237067708
1851.0,Net Zero 2050,0.0,-0.3254879719520637
1851.0,Net Zero 2050,0.05,-0.1602743617238355
1851.0,Net Zero 2050,0.16,-0.0915275204212355
1851.0,Net Zero 2050,0.5,0.0070195888524207
1851.0,Net Zero 2050,0.84,0.1063198360132926
1851.0,Net Zero 2050,0.95,0.1661619680487931
1851.0,Net Zero 2050,1.0,0.4647946237067708
1851.0,Below 2°C,0.0,-0.3254879719520637
1851.0,Below 2°C,0.05,-0.1602743617238355
1851.0,Below 2°C,0.16,-0.0915275204212355
1851.0,Below 2°C,0.5,0.0070195888524207
1851.0,Below 2°C,0.84,0.1063198360132926
1851.0,Below 2°C,0.95,0.1661619680487931
1851.0,Below 2°C,1.0,0.4647946237067708
1851.0,Delayed Transition,0.0,-0.3254879719520637
1851.0,Delayed Transition,0.05,-0.1602743617238355
1851.0,Delayed Transition,0.16,-0.0915275204212355
1851.0,Delayed Transition,0.5,0.0070195888524207
1851.0,Delayed Transition,0.84,0.1063198360132926
1851.0,Delayed Transition,0.95,0.1661619680487931
1851.0,Delayed Transition,1.0,0.4647946237067708
1851.0,Fragmented World,0.0,-0.3254879719520637
1851.0,Fragmented World,0.05,-0.1602743617238355
1851.0,Fragmented World,0.16,-0.0915275204212355
1851.0,Fragmented World,0.5,0.0070195888524207
1851.0,Fragmented World,0.84,0.1063198360132926
1851.0,Fragmented World,0.95,0.1661619680487931
1851.0,Fragmented World,1.0,0.4647946237067708
1851.0,Nationally Determined Contributions (NDCs),0.0,-0.3254879719520637
1851.0,Nationally Determined Contributions (NDCs),0.05,-0.1602743617238355
1851.0,Nationally Determined Contributions (NDCs),0.16,-0.0915275204212355
1851.0,Nationally Determined Contributions (NDCs),0.5,0.0070195888524207
1851.0,Nationally Determined Contributions (NDCs),0.84,0.1063198360132926
1851.0,Nationally Determined Contributions (NDCs),0.95,0.1661619680487931
1851.0,Nationally Determined Contributions (NDCs),1.0,0.4647946237067708
1851.0,Current Policies,0.0,-0.3254879719520637
1851.0,Current Policies,0.05,-0.1602743617238355
1851.0,Current Policies,0.16,-0.0915275204212355
1851.0,Current Policies,0.5,0.0070195888524207
1851.0,Current Policies,0.84,0.1063198360132926
1851.0,Current Policies,0.95,0.1661619680487931
1851.0,Current Policies,1.0,0.4647946237067708
1852.0,Low Demand,0.0,-0.3018550023733977
1852.0,Low Demand,0.05,-0.1495507552331672
1852.0,Low Demand,0.16,-0.0791168164511256
1852.0,Low Demand,0.5,0.0100186610903791
1852.0,Low Demand,0.84,0.1016122014626637
1852.0,Low Demand,0.95,0.1655746424713633
1852.0,Low Demand,1.0,0.4130418535604663
1852.0,Net Zero 2050,0.0,-0.3018550023733977
1852.0,Net Zero 2050,0.05,-0.1495507552331672
1852.0,Net Zero 2050,0.16,-0.0791168164511256
1852.0,Net Zero 2050,0.5,0.0100186610903791
1852.0,Net Zero 2050,0.84,0.1016122014626637
1852.0,Net Zero 2050,0.95,0.1655746424713633
1852.0,Net Zero 2050,1.0,0.4130418535604663
1852.0,Below 2°C,0.0,-0.3018550023733977
1852.0,Below 2°C,0.05,-0.1495507552331672
1852.0,Below 2°C,0.16,-0.0791168164511256
1852.0,Below 2°C,0.5,0.0100186610903791
1852.0,Below 2°C,0.84,0.1016122014626637
1852.0,Below 2°C,0.95,0.1655746424713633
1852.0,Below 2°C,1.0,0.4130418535604663
1852.0,Delayed Transition,0.0,-0.3018550023733977
1852.0,Delayed Transition,0.05,-0.1495507552331672
1852.0,Delayed Transition,0.16,-0.0791168164511256
1852.0,Delayed Transition,0.5,0.0100186610903791
1852.0,Delayed Transition,0.84,0.1016122014626637
1852.0,Delayed Transition,0.95,0.1655746424713633
1852.0,Delayed Transition,1.0,0.4130418535604663
1852.0,Fragmented World,0.0,-0.3018550023733977
1852.0,Fragmented World,0.05,-0.1495507552331672
1852.0,Fragmented World,0.16,-0.0791168164511256
1852.0,Fragmented World,0.5,0.0100186610903791
1852.0,Fragmented World,0.84,0.1016122014626637
1852.0,Fragmented World,0.95,0.1655746424713633
1852.0,Fragmented World,1.0,0.4130418535604663
1852.0,Nationally Determined Contributions (NDCs),0.0,-0.3018550023733977
1852.0,Nationally Determined Contributions (NDCs),0.05,-0.1495507552331672
1852.0,Nationally Determined Contributions (NDCs),0.16,-0.0791168164511256
1852.0,Nationally Determined Contributions (NDCs),0.5,0.0100186610903791
1852.0,Nationally Determined Contributions (NDCs),0.84,0.1016122014626637
1852.0,Nationally Determined Contributions (NDCs),0.95,0.1655746424713633
1852.0,Nationally Determined Contributions (NDCs),1.0,0.4130418535604663
1852.0,Current Policies,0.0,-0.3018550023733977
1852.0,Current Policies,0.05,-0.1495507552331672
1852.0,Current Policies,0.16,-0.0791168164511256
1852.0,Current Policies,0.5,0.0100186610903791
1852.0,Current Policies,0.84,0.1016122014626637
1852.0,Current Policies,0.95,0.1655746424713633
1852.0,Current Policies,1.0,0.4130418535604663
1853.0,Low Demand,0.0,-0.3460785913386544
1853.0,Low Demand,0.05,-0.1353767205795878
1853.0,Low Demand,0.16,-0.0728628719536551
1853.0,Low Demand,0.5,0.0151646502433903
1853.0,Low Demand,0.84,0.1132580781122922
1853.0,Low Demand,0.95,0.1793237749585165
1853.0,Low Demand,1.0,0.3718753550444506
1853.0,Net Zero 2050,0.0,-0.3460785913386544
1853.0,Net Zero 2050,0.05,-0.1353767205795878
1853.0,Net Zero 2050,0.16,-0.0728628719536551
1853.0,Net Zero 2050,0.5,0.0151646502433903
1853.0,Net Zero 2050,0.84,0.1132580781122922
1853.0,Net Zero 2050,0.95,0.1793237749585165
1853.0,Net Zero 2050,1.0,0.3718753550444506
1853.0,Below 2°C,0.0,-0.3460785913386544
1853.0,Below 2°C,0.05,-0.1353767205795878
1853.0,Below 2°C,0.16,-0.0728628719536551
1853.0,Below 2°C,0.5,0.0151646502433903
1853.0,Below 2°C,0.84,0.1132580781122922
1853.0,Below 2°C,0.95,0.1793237749585165
1853.0,Below 2°C,1.0,0.3718753550444506
1853.0,Delayed Transition,0.0,-0.3460785913386544
1853.0,Delayed Transition,0.05,-0.1353767205795878
1853.0,Delayed Transition,0.16,-0.0728628719536551
1853.0,Delayed Transition,0.5,0.0151646502433903
1853.0,Delayed Transition,0.84,0.1132580781122922
1853.0,Delayed Transition,0.95,0.1793237749585165
1853.0,Delayed Transition,1.0,0.3718753550444506
1853.0,Fragmented World,0.0,-0.3460785913386544
1853.0,Fragmented World,0.05,-0.1353767205795878
1853.0,Fragmented World,0.16,-0.0728628719536551
1853.0,Fragmented World,0.5,0.0151646502433903
1853.0,Fragmented World,0.84,0.1132580781122922
1853.0,Fragmented World,0.95,0.1793237749585165
1853.0,Fragmented World,1.0,0.3718753550444506
1853.0,Nationally Determined Contributions (NDCs),0.0,-0.3460785913386544
1853.0,Nationally Determined Contributions (NDCs),0.05,-0.1353767205795878
1853.0,Nationally Determined Contributions (NDCs),0.16,-0.0728628719536551
1853.0,Nationally Determined Contributions (NDCs),0.5,0.0151646502433903
1853.0,Nationally Determined Contributions (NDCs),0.84,0.1132580781122922
1853.0,Nationally Determined Contributions (NDCs),0.95,0.1793237749585165
1853.0,Nationally Determined Contributions (NDCs),1.0,0.3718753550444506
1853.0,Current Policies,0.0,-0.3460785913386544
1853.0,Current Policies,0.05,-0.1353767205795878
1853.0,Current Policies,0.16,-0.0728628719536551
1853.0,Current Policies,0.5,0.0151646502433903
1853.0,Current Policies,0.84,0.1132580781122922
1853.0,Current Policies,0.95,0.1793237749585165
1853.0,Current Policies,1.0,0.3718753550444506
1854.0,Low Demand,0.0,-0.2835360103425563
1854.0,Low Demand,0.05,-0.1469760917848008
1854.0,Low Demand,0.16,-0.0805108137271017
1854.0,Low Demand,0.5,0.013465759973617
1854.0,Low Demand,0.84,0.1122510444334454
1854.0,Low Demand,0.95,0.186263849535982
1854.0,Low Demand,1.0,0.3696135301005601
1854.0,Net Zero 2050,0.0,-0.2835360103425563
1854.0,Net Zero 2050,0.05,-0.1469760917848008
1854.0,Net Zero 2050,0.16,-0.0805108137271017
1854.0,Net Zero 2050,0.5,0.013465759973617
1854.0,Net Zero 2050,0.84,0.1122510444334454
1854.0,Net Zero 2050,0.95,0.186263849535982
1854.0,Net Zero 2050,1.0,0.3696135301005601
1854.0,Below 2°C,0.0,-0.2835360103425563
1854.0,Below 2°C,0.05,-0.1469760917848008
1854.0,Below 2°C,0.16,-0.0805108137271017
1854.0,Below 2°C,0.5,0.013465759973617
1854.0,Below 2°C,0.84,0.1122510444334454
1854.0,Below 2°C,0.95,0.186263849535982
1854.0,Below 2°C,1.0,0.3696135301005601
1854.0,Delayed Transition,0.0,-0.2835360103425563
1854.0,Delayed Transition,0.05,-0.1469760917848008
1854.0,Delayed Transition,0.16,-0.0805108137271017
1854.0,Delayed Transition,0.5,0.013465759973617
1854.0,Delayed Transition,0.84,0.1122510444334454
1854.0,Delayed Transition,0.95,0.186263849535982
1854.0,Delayed Transition,1.0,0.3696135301005601
1854.0,Fragmented World,0.0,-0.2835360103425563
1854.0,Fragmented World,0.05,-0.1469760917848008
1854.0,Fragmented World,0.16,-0.0805108137271017
1854.0,Fragmented World,0.5,0.013465759973617
1854.0,Fragmented World,0.84,0.1122510444334454
1854.0,Fragmented World,0.95,0.186263849535982
1854.0,Fragmented World,1.0,0.3696135301005601
1854.0,Nationally Determined Contributions (NDCs),0.0,-0.2835360103425563
1854.0,Nationally Determined Contributions (NDCs),0.05,-0.1469760917848008
1854.0,Nationally Determined Contributions (NDCs),0.16,-0.0805108137271017
1854.0,Nationally Determined Contributions (NDCs),0.5,0.013465759973617
1854.0,Nationally Determined Contributions (NDCs),0.84,0.1122510444334454
1854.0,Nationally Determined Contributions (NDCs),0.95,0.186263849535982
1854.0,Nationally Determined Contributions (NDCs),1.0,0.3696135301005601
1854.0,Current Policies,0.0,-0.2835360103425563
1854.0,Current Policies,0.05,-0.1469760917848008
1854.0,Current Policies,0.16,-0.0805108137271017
1854.0,Current Policies,0.5,0.013465759973617
1854.0,Current Policies,0.84,0.1122510444334454
1854.0,Current Policies,0.95,0.186263849535982
1854.0,Current Policies,1.0,0.3696135301005601
1855.0,Low Demand,0.0,-0.3755673964644432
1855.0,Low Demand,0.05,-0.1442584442410941
1855.0,Low Demand,0.16,-0.0733378774992752
1855.0,Low Demand,0.5,0.0115156969713191
1855.0,Low Demand,0.84,0.102896061176935
1855.0,Low Demand,0.95,0.177294609994207
1855.0,Low Demand,1.0,0.3540605753610856
1855.0,Net Zero 2050,0.0,-0.3755673964644432
1855.0,Net Zero 2050,0.05,-0.1442584442410941
1855.0,Net Zero 2050,0.16,-0.0733378774992752
1855.0,Net Zero 2050,0.5,0.0115156969713191
1855.0,Net Zero 2050,0.84,0.102896061176935
1855.0,Net Zero 2050,0.95,0.177294609994207
1855.0,Net Zero 2050,1.0,0.3540605753610856
1855.0,Below 2°C,0.0,-0.3755673964644432
1855.0,Below 2°C,0.05,-0.1442584442410941
1855.0,Below 2°C,0.16,-0.0733378774992752
1855.0,Below 2°C,0.5,0.0115156969713191
1855.0,Below 2°C,0.84,0.102896061176935
1855.0,Below 2°C,0.95,0.177294609994207
1855.0,Below 2°C,1.0,0.3540605753610856
1855.0,Delayed Transition,0.0,-0.3755673964644432
1855.0,Delayed Transition,0.05,-0.1442584442410941
1855.0,Delayed Transition,0.16,-0.0733378774992752
1855.0,Delayed Transition,0.5,0.0115156969713191
1855.0,Delayed Transition,0.84,0.102896061176935
1855.0,Delayed Transition,0.95,0.177294609994207
1855.0,Delayed Transition,1.0,0.3540605753610856
1855.0,Fragmented World,0.0,-0.3755673964644432
1855.0,Fragmented World,0.05,-0.1442584442410941
1855.0,Fragmented World,0.16,-0.0733378774992752
1855.0,Fragmented World,0.5,0.0115156969713191
1855.0,Fragmented World,0.84,0.102896061176935
1855.0,Fragmented World,0.95,0.177294609994207
1855.0,Fragmented World,1.0,0.3540605753610856
1855.0,Nationally Determined Contributions (NDCs),0.0,-0.3755673964644432
1855.0,Nationally Determined Contributions (NDCs),0.05,-0.1442584442410941
1855.0,Nationally Determined Contributions (NDCs),0.16,-0.0733378774992752
1855.0,Nationally Determined Contributions (NDCs),0.5,0.0115156969713191
1855.0,Nationally Determined Contributions (NDCs),0.84,0.102896061176935
1855.0,Nationally Determined Contributions (NDCs),0.95,0.177294609994207
1855.0,Nationally Determined Contributions (NDCs),1.0,0.3540605753610856
1855.0,Current Policies,0.0,-0.3755673964644432
1855.0,Current Policies,0.05,-0.1442584442410941
1855.0,Current Policies,0.16,-0.0733378774992752
1855.0,Current Policies,0.5,0.0115156969713191
1855.0,Current Policies,0.84,0.102896061176935
1855.0,Current Policies,0.95,0.177294609994207
1855.0,Current Policies,1.0,0.3540605753610856
1856.0,Low Demand,0.0,-0.279668826557648
1856.0,Low Demand,0.05,-0.1858597028496903
1856.0,Low Demand,0.16,-0.1142074204053803
1856.0,Low Demand,0.5,-0.0155265419669868
1856.0,Low Demand,0.84,0.0770225023975998
1856.0,Low Demand,0.95,0.1594618457568421
1856.0,Low Demand,1.0,0.3812117023612085
1856.0,Net Zero 2050,0.0,-0.279668826557648
1856.0,Net Zero 2050,0.05,-0.1858597028496903
1856.0,Net Zero 2050,0.16,-0.1142074204053803
1856.0,Net Zero 2050,0.5,-0.0155265419669868
1856.0,Net Zero 2050,0.84,0.0770225023975998
1856.0,Net Zero 2050,0.95,0.1594618457568421
1856.0,Net Zero 2050,1.0,0.3812117023612085
1856.0,Below 2°C,0.0,-0.279668826557648
1856.0,Below 2°C,0.05,-0.1858597028496903
1856.0,Below 2°C,0.16,-0.1142074204053803
1856.0,Below 2°C,0.5,-0.0155265419669868
1856.0,Below 2°C,0.84,0.0770225023975998
1856.0,Below 2°C,0.95,0.1594618457568421
1856.0,Below 2°C,1.0,0.3812117023612085
1856.0,Delayed Transition,0.0,-0.279668826557648
1856.0,Delayed Transition,0.05,-0.1858597028496903
1856.0,Delayed Transition,0.16,-0.1142074204053803
1856.0,Delayed Transition,0.5,-0.0155265419669868
1856.0,Delayed Transition,0.84,0.0770225023975998
1856.0,Delayed Transition,0.95,0.1594618457568421
1856.0,Delayed Transition,1.0,0.3812117023612085
1856.0,Fragmented World,0.0,-0.279668826557648
1856.0,Fragmented World,0.05,-0.1858597028496903
1856.0,Fragmented World,0.16,-0.1142074204053803
1856.0,Fragmented World,0.5,-0.0155265419669868
1856.0,Fragmented World,0.84,0.0770225023975998
1856.0,Fragmented World,0.95,0.1594618457568421
1856.0,Fragmented World,1.0,0.3812117023612085
1856.0,Nationally Determined Contributions (NDCs),0.0,-0.279668826557648
1856.0,Nationally Determined Contributions (NDCs),0.05,-0.1858597028496903
1856.0,Nationally Determined Contributions (NDCs),0.16,-0.1142074204053803
1856.0,Nationally Determined Contributions (NDCs),0.5,-0.0155265419669868
1856.0,Nationally Determined Contributions (NDCs),0.84,0.0770225023975998
1856.0,Nationally Determined Contributions (NDCs),0.95,0.1594618457568421
1856.0,Nationally Determined Contributions (NDCs),1.0,0.3812117023612085
1856.0,Current Policies,0.0,-0.279668826557648
1856.0,Current Policies,0.05,-0.1858597028496903
1856.0,Current Policies,0.16,-0.1142074204053803
1856.0,Current Policies,0.5,-0.0155265419669868
1856.0,Current Policies,0.84,0.0770225023975998
1856.0,Current Policies,0.95,0.1594618457568421
1856.0,Current Policies,1.0,0.3812117023612085
1857.0,Low Demand,0.0,-0.3604165811414151
1857.0,Low Demand,0.05,-0.1893946863247976
1857.0,Low Demand,0.16,-0.1171645929940998
1857.0,Low Demand,0.5,-0.0236486111087414
1857.0,Low Demand,0.84,0.0643923337112499
1857.0,Low Demand,0.95,0.143117212560589
1857.0,Low Demand,1.0,0.4057129547862417
1857.0,Net Zero 2050,0.0,-0.3604165811414151
1857.0,Net Zero 2050,0.05,-0.1893946863247976
1857.0,Net Zero 2050,0.16,-0.1171645929940998
1857.0,Net Zero 2050,0.5,-0.0236486111087414
1857.0,Net Zero 2050,0.84,0.0643923337112499
1857.0,Net Zero 2050,0.95,0.143117212560589
1857.0,Net Zero 2050,1.0,0.4057129547862417
1857.0,Below 2°C,0.0,-0.3604165811414151
1857.0,Below 2°C,0.05,-0.1893946863247976
1857.0,Below 2°C,0.16,-0.1171645929940998
1857.0,Below 2°C,0.5,-0.0236486111087414
1857.0,Below 2°C,0.84,0.0643923337112499
1857.0,Below 2°C,0.95,0.143117212560589
1857.0,Below 2°C,1.0,0.4057129547862417
1857.0,Delayed Transition,0.0,-0.3604165811414151
1857.0,Delayed Transition,0.05,-0.1893946863247976
1857.0,Delayed Transition,0.16,-0.1171645929940998
1857.0,Delayed Transition,0.5,-0.0236486111087414
1857.0,Delayed Transition,0.84,0.0643923337112499
1857.0,Delayed Transition,0.95,0.143117212560589
1857.0,Delayed Transition,1.0,0.4057129547862417
1857.0,Fragmented World,0.0,-0.3604165811414151
1857.0,Fragmented World,0.05,-0.1893946863247976
1857.0,Fragmented World,0.16,-0.1171645929940998
1857.0,Fragmented World,0.5,-0.0236486111087414
1857.0,Fragmented World,0.84,0.0643923337112499
1857.0,Fragmented World,0.95,0.143117212560589
1857.0,Fragmented World,1.0,0.4057129547862417
1857.0,Nationally Determined Contributions (NDCs),0.0,-0.3604165811414151
1857.0,Nationally Determined Contributions (NDCs),0.05,-0.1893946863247976
1857.0,Nationally Determined Contributions (NDCs),0.16,-0.1171645929940998
1857.0,Nationally Determined Contributions (NDCs),0.5,-0.0236486111087414
1857.0,Nationally Determined Contributions (NDCs),0.84,0.0643923337112499
1857.0,Nationally Determined Contributions (NDCs),0.95,0.143117212560589
1857.0,Nationally Determined Contributions (NDCs),1.0,0.4057129547862417
1857.0,Current Policies,0.0,-0.3604165811414151
1857.0,Current Policies,0.05,-0.1893946863247976
1857.0,Current Policies,0.16,-0.1171645929940998
1857.0,Current Policies,0.5,-0.0236486111087414
1857.0,Current Policies,0.84,0.0643923337112499
1857.0,Current Policies,0.95,0.143117212560589
1857.0,Current Policies,1.0,0.4057129547862417
1858.0,Low Demand,0.0,-0.3633976068018471
1858.0,Low Demand,0.05,-0.1779842024475963
1858.0,Low Demand,0.16,-0.111839970502913
1858.0,Low Demand,0.5,-0.0133478425650329
1858.0,Low Demand,0.84,0.0827428830153445
1858.0,Low Demand,0.95,0.1493379875387646
1858.0,Low Demand,1.0,0.3639073378814131
1858.0,Net Zero 2050,0.0,-0.3633976068018471
1858.0,Net Zero 2050,0.05,-0.1779842024475963
1858.0,Net Zero 2050,0.16,-0.111839970502913
1858.0,Net Zero 2050,0.5,-0.0133478425650329
1858.0,Net Zero 2050,0.84,0.0827428830153445
1858.0,Net Zero 2050,0.95,0.1493379875387646
1858.0,Net Zero 2050,1.0,0.3639073378814131
1858.0,Below 2°C,0.0,-0.3633976068018471
